Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"LST_w",10.000000000,"2012","ENOX","Serv","","","ENOX",0.000000000,1.000000000
"LST_w",10.000000000,"2012","ENOX","fd","","","ENOX",1.221454843,1.000000000
"LST_w",10.000000000,"2012","ENOX","","total","","ENOX",22.317600398,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","T_D","","elec_CO2",0.003634774,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Coal_Power","","elec_CO2",2.418924662,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Gas_Power","","elec_CO2",0.024559130,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Oil_Power","","elec_CO2",0.000281728,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Nuclear","","elec_CO2",0.000723524,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Hydro","","elec_CO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Wind","","elec_CO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Solar","","elec_CO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","elec_CO2","","Biomass","","elec_CO2",0.000000000,1.000000000
"LST_w",10.000000000,"2012","unemployment","","","LabSk","ur",0.051068283,1.000000000
"LST_w",10.000000000,"2012","total employment","","","LabSk","total employment",84642.045486087,1.000000000
"LST_w",10.000000000,"2012","aggregated wage","LabSk","","LabSk","aggregated wage",0.089005855,1.000000000
"LST_w",10.000000000,"2012","unemployment","","","LabUn","ur",0.028178815,1.000000000
"LST_w",10.000000000,"2012","total employment","","","LabUn","total employment",6.3415621193E+5,1.000000000
"LST_w",10.000000000,"2012","aggregated wage","LabUn","","LabUn","aggregated wage",0.029464882,1.000000000
"LST_w",10.000000000,"2012","GDP","","","","GDP",53579.452651070,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.014459570,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.014459570,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.000000000,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.070911362,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.070911362,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.244680259,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.244680259,1.000000000
"LST_w",10.000000000,"2012","subsidy_b","","sub_elec.tl","","subsidy_b",0.185606061,1.000000000
"LST_w",10.000000000,"2012","subsidy","","sub_elec.tl","","subsidy0",0.185606061,1.000000000
"LST_w",10.000000000,"2012","pco2_ms","","","","carbon price",0.000000000,1.000000000
"LST_w",10.000000000,"2012","pco2","","","","carbon price",0.000010000,1.000000000
"LST_w",50.000000000,"2012","output","Elec","","","output",4998.519835441,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Elec","","","price",0.947746499,1.000000000
"LST_w",50.000000000,"2012","employment","Elec","","LabSk","employment",0.000000000,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Elec","","LabSk","Sectoral wage",0.111822204,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Elec","","LabSk","employment intensity",0.000000000,1.000000000
"LST_w",50.000000000,"2012","employment","Elec","","LabUn","employment",0.000000000,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Elec","","LabUn","Sectoral wage",0.078538312,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Elec","","LabUn","employment intensity",0.000000000,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Elec","","total","employment intensity",0.000000000,1.000000000
"LST_w",50.000000000,"2012","output","Coal","","","output",2737.192973335,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Coal","","","price",0.990920339,1.000000000
"LST_w",50.000000000,"2012","employment","Coal","","LabSk","employment",571.613589787,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Coal","","LabSk","Sectoral wage",0.170677274,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Coal","","LabSk","employment intensity",0.208832039,1.000000000
"LST_w",50.000000000,"2012","employment","Coal","","LabUn","employment",4572.154221264,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Coal","","LabUn","Sectoral wage",0.113568697,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Coal","","LabUn","employment intensity",1.670380666,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Coal","","total","employment intensity",1.879212705,1.000000000
"LST_w",50.000000000,"2012","output","Oilgas","","","output",1133.067590000,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Oilgas","","","price",1.009673954,1.000000000
"LST_w",50.000000000,"2012","employment","Oilgas","","LabSk","employment",69.532968491,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Oilgas","","LabSk","Sectoral wage",0.000000000,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Oilgas","","LabSk","employment intensity",0.061367009,1.000000000
"LST_w",50.000000000,"2012","employment","Oilgas","","LabUn","employment",81.508855447,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Oilgas","","LabUn","Sectoral wage",0.000000000,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Oilgas","","LabUn","employment intensity",0.071936446,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Oilgas","","total","employment intensity",0.133303455,1.000000000
"LST_w",50.000000000,"2012","output","Roil","","","output",3492.214697056,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Roil","","","price",1.006768386,1.000000000
"LST_w",50.000000000,"2012","employment","Roil","","LabSk","employment",221.504669991,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Roil","","LabSk","Sectoral wage",0.179961631,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Roil","","LabSk","employment intensity",0.063428136,1.000000000
"LST_w",50.000000000,"2012","employment","Roil","","LabUn","employment",347.510059248,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Roil","","LabUn","Sectoral wage",0.125588909,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Roil","","LabUn","employment intensity",0.099509935,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Roil","","total","employment intensity",0.162938072,1.000000000
"LST_w",50.000000000,"2012","output","Gas","","","output",401.329535496,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Gas","","","price",0.997332798,1.000000000
"LST_w",50.000000000,"2012","employment","Gas","","LabSk","employment",147.632756369,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Gas","","LabSk","Sectoral wage",0.049506244,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Gas","","LabSk","employment intensity",0.367859186,1.000000000
"LST_w",50.000000000,"2012","employment","Gas","","LabUn","employment",346.447648032,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Gas","","LabUn","Sectoral wage",0.034320524,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Gas","","LabUn","employment intensity",0.863249817,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Gas","","total","employment intensity",1.231109003,1.000000000
"LST_w",50.000000000,"2012","output","Agri","","","output",8944.742456800,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Agri","","","price",0.998430515,1.000000000
"LST_w",50.000000000,"2012","employment","Agri","","LabSk","employment",7063.032847831,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Agri","","LabSk","Sectoral wage",0.026653749,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Agri","","LabSk","employment intensity",0.789629537,1.000000000
"LST_w",50.000000000,"2012","employment","Agri","","LabUn","employment",3.2910330570E+5,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Agri","","LabUn","Sectoral wage",0.015498947,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Agri","","LabUn","employment intensity",36.792932529,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Agri","","total","employment intensity",37.582562066,1.000000000
"LST_w",50.000000000,"2012","output","mine","","","output",1885.347341923,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","mine","","","price",0.993862942,1.000000000
"LST_w",50.000000000,"2012","employment","mine","","LabSk","employment",231.840734545,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","mine","","LabSk","Sectoral wage",0.205699414,1.000000000
"LST_w",50.000000000,"2012","employment intensity","mine","","LabSk","employment intensity",0.122969773,1.000000000
"LST_w",50.000000000,"2012","employment","mine","","LabUn","employment",2115.802092199,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","mine","","LabUn","Sectoral wage",0.131509087,1.000000000
"LST_w",50.000000000,"2012","employment intensity","mine","","LabUn","employment intensity",1.122234638,1.000000000
"LST_w",50.000000000,"2012","employment intensity","mine","","total","employment intensity",1.245204411,1.000000000
"LST_w",50.000000000,"2012","output","Food","","","output",8840.032266314,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Food","","","price",0.999516000,1.000000000
"LST_w",50.000000000,"2012","employment","Food","","LabSk","employment",1030.097728864,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Food","","LabSk","Sectoral wage",0.120353034,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Food","","LabSk","employment intensity",0.116526467,1.000000000
"LST_w",50.000000000,"2012","employment","Food","","LabUn","employment",8209.931460543,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Food","","LabUn","Sectoral wage",0.062994706,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Food","","LabUn","employment intensity",0.928721888,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Food","","total","employment intensity",1.045248356,1.000000000
"LST_w",50.000000000,"2012","output","Paper","","","output",1240.817946078,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Paper","","","price",0.996135451,1.000000000
"LST_w",50.000000000,"2012","employment","Paper","","LabSk","employment",207.778585877,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Paper","","LabSk","Sectoral wage",0.069907585,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Paper","","LabSk","employment intensity",0.167452918,1.000000000
"LST_w",50.000000000,"2012","employment","Paper","","LabUn","employment",1978.863015660,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Paper","","LabUn","Sectoral wage",0.047573227,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Paper","","LabUn","employment intensity",1.594805283,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Paper","","total","employment intensity",1.762258201,1.000000000
"LST_w",50.000000000,"2012","output","Chem","","","output",2805.696982343,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","Chem","","","price",0.991484374,1.000000000
"LST_w",50.000000000,"2012","employment","Chem","","LabSk","employment",371.948407195,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Chem","","LabSk","Sectoral wage",0.098729903,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Chem","","LabSk","employment intensity",0.132568987,1.000000000
"LST_w",50.000000000,"2012","employment","Chem","","LabUn","employment",1337.301630426,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","Chem","","LabUn","Sectoral wage",0.065672986,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Chem","","LabUn","employment intensity",0.476637940,1.000000000
"LST_w",50.000000000,"2012","employment intensity","Chem","","total","employment intensity",0.609206927,1.000000000
"LST_w",50.000000000,"2012","output","CM","","","output",1684.348361157,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","CM","","","price",0.992848211,1.000000000
"LST_w",50.000000000,"2012","employment","CM","","LabSk","employment",242.731007459,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","CM","","LabSk","Sectoral wage",0.091337372,1.000000000
"LST_w",50.000000000,"2012","employment intensity","CM","","LabSk","employment intensity",0.144109742,1.000000000
"LST_w",50.000000000,"2012","employment","CM","","LabUn","employment",2106.883568576,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","CM","","LabUn","Sectoral wage",0.061827448,1.000000000
"LST_w",50.000000000,"2012","employment intensity","CM","","LabUn","employment intensity",1.250859749,1.000000000
"LST_w",50.000000000,"2012","employment intensity","CM","","total","employment intensity",1.394969491,1.000000000
"LST_w",50.000000000,"2012","output","IST","","","output",1603.845135376,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","IST","","","price",0.994413922,1.000000000
"LST_w",50.000000000,"2012","employment","IST","","LabSk","employment",358.978752048,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","IST","","LabSk","Sectoral wage",0.071273747,1.000000000
"LST_w",50.000000000,"2012","employment intensity","IST","","LabSk","employment intensity",0.223823824,1.000000000
"LST_w",50.000000000,"2012","employment","IST","","LabUn","employment",1509.313875040,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","IST","","LabUn","Sectoral wage",0.048448612,1.000000000
"LST_w",50.000000000,"2012","employment intensity","IST","","LabUn","employment intensity",0.941059608,1.000000000
"LST_w",50.000000000,"2012","employment intensity","IST","","total","employment intensity",1.164883433,1.000000000
"LST_w",50.000000000,"2012","output","NFM","","","output",2343.712604482,1.000000000
"LST_w",50.000000000,"2012","Sectoral price","NFM","","","price",0.991892658,1.000000000
"LST_w",50.000000000,"2012","employment","NFM","","LabSk","employment",194.788253554,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","NFM","","LabSk","Sectoral wage",0.161014870,1.000000000
"LST_w",50.000000000,"2012","employment intensity","NFM","","LabSk","employment intensity",0.083110981,1.000000000
"LST_w",50.000000000,"2012","employment","NFM","","LabUn","employment",838.559506689,1.000000000
"LST_w",50.000000000,"2012","Sectoral wage","NFM","","LabUn","Sectoral wage",0.110299664,1.000000000
"LST_w",50.000000000,"2012","employment intensity","NFM","","LabUn","employment intensity",0.357791098,1.000000000
"LST_w",50.000000000,"2012","employment intensity","NFM","","total","employment intensity",0.440902079,1.000000000
"LST_w",50.000000000,"2012","output","EII","","","output",22480.491556838,1.000000000
